Project,Model,Task,R_Squared,R_Squared_Adj,MAE,MSE,RMSE,PRED_25,PRED_50,T_Records
AutoMapper,Line,TESTING,0.44,0.41,30615.92,7858543034.39,88648.42,0.0,0.05,44,3,0.424
AutoMapper,Module,TESTING,0.66,0.63,114.97,88616.92,297.69,0.07,0.11,44,3,0.424
mathjs,Line,REFACTOR,0.51,0.5,1042.85,29532965.9,5434.42,0.0,0.0,180,6,0.65
mathjs,Module,REFACTOR,0.34,0.33,21.88,11032.31,105.03,0.01,0.01,180,6,0.65
vega,Line,FEATURE,0.96,0.96,925.53,58586440.47,7654.18,0.0,0.0,95,52,0.672
vega,Module,FEATURE,0.98,0.98,3.62,856.22,29.26,0.0,0.01,95,52,0.672
core-js,Line,OTHER,0.8,0.8,6367.28,176218094.77,13274.72,0.1,0.22,142,27,0.374
core-js,Module,OTHER,0.96,0.96,187.81,147480.46,384.03,0.08,0.18,142,27,0.374
AutoMapper,Line,FEATURE,0.55,0.53,24251.2,13610089969.7,116662.29,0.0,0.0,44,3,0.656
AutoMapper,Module,FEATURE,0.92,0.91,25.33,14652.83,121.05,0.0,0.0,44,3,0.656
mathjs,Line,TESTING,0.17,0.16,618.7,3432356.07,1852.66,0.07,0.11,180,6,0.515
mathjs,Module,TESTING,0.13,0.12,16.62,1873.84,43.29,0.03,0.11,180,6,0.515
vega,Line,UPGRADE,0.97,0.97,2.0,136.83,11.7,0.0,0.0,95,52,0.67
vega,Module,UPGRADE,0.87,0.87,0.2,0.96,0.98,0.0,0.0,95,52,0.67
AutoMapper,Line,UPGRADE,0.51,0.49,10762.38,1859971135.23,43127.38,0.0,0.0,44,3,0.615
AutoMapper,Module,UPGRADE,0.93,0.92,6.06,670.17,25.89,0.09,0.11,44,3,0.615
mathjs,Line,FEATURE,0.04,0.03,10.01,5962.07,77.21,0.0,0.0,180,6,0.671
mathjs,Module,FEATURE,0.05,0.03,1.56,140.1,11.84,0.0,0.01,180,6,0.671
vega,Line,RELEASE,0.73,0.72,5837.55,450498617.6,21224.95,0.13,0.31,95,52,0.603
vega,Module,RELEASE,0.76,0.75,0.68,2.37,1.54,0.28,0.31,95,52,0.603
AutoMapper,Line,RELEASE,0.65,0.63,40.27,24818.99,157.54,0.02,0.02,44,3,0.63
AutoMapper,Module,RELEASE,0.96,0.96,0.46,1.76,1.33,0.02,0.11,44,3,0.63
mathjs,Line,UPGRADE,0.48,0.47,140.16,370325.1,608.54,0.01,0.03,180,6,0.653
mathjs,Module,UPGRADE,0.95,0.95,0.45,6.27,2.5,0.04,0.07,180,6,0.653
vega,Line,SUPPORT,0.15,0.13,1127.11,21714663.67,4659.9,0.01,0.02,95,52,0.624
vega,Module,SUPPORT,0.5,0.48,6.81,263.92,16.25,0.0,0.03,95,52,0.624
AutoMapper,Line,SUPPORT,0.87,0.86,601.62,1895108.41,1376.63,0.0,0.05,44,3,0.537
AutoMapper,Module,SUPPORT,0.95,0.95,15.17,3291.77,57.37,0.07,0.18,44,3,0.537
mathjs,Line,RELEASE,0.1,0.09,6777.59,252555618.31,15892.0,0.03,0.06,180,6,0.505
mathjs,Module,RELEASE,0.4,0.39,2.8,21.89,4.68,0.29,0.59,180,6,0.505
vega,Line,OTHER,0.7,0.69,16753.7,1233727216.07,35124.45,0.04,0.06,95,52,0.289
vega,Module,OTHER,0.35,0.33,248.0,446246.28,668.02,0.08,0.14,95,52,0.289
AutoMapper,Line,OTHER,0.67,0.65,45355.88,10918772409.11,104492.93,0.05,0.09,44,3,0.265
AutoMapper,Module,OTHER,0.92,0.91,226.86,252787.26,502.78,0.14,0.25,44,3,0.265
mathjs,Line,SUPPORT,0.53,0.52,225.8,415197.68,644.36,0.02,0.04,180,6,0.61
mathjs,Module,SUPPORT,0.78,0.78,12.89,1110.49,33.32,0.01,0.03,180,6,0.61
mathjs,Line,OTHER,0.18,0.17,9622.71,1020093814.13,31938.91,0.02,0.06,180,6,0.345
mathjs,Module,OTHER,0.31,0.3,108.62,53203.0,230.66,0.07,0.12,180,6,0.345
